"Contour Plot"		
""		
"Frequency / Hz"	"Z"	"Theta / deg"
12,200	86.4261	90
12,500	85.9852	90
12,800	85.1474	90
13,200	83.3511	90
13,600	80.8782	90
14,000	78.6272	90
14,500	76.9795	90
15,000	76.4665	90
15,500	76.2105	90
16,000	76.1953	90
16,500	77.5995	90
17,000	79.3479	90
17,500	80.3091	90
18,000	80.5566	90
18,500	80.484	90
19,000	80.3379	90
19,500	80.1987	90
23.6	72.4556	100
24.3	72.5787	100
25	72.6983	100
25.8	72.8309	100
26.5	72.9437	100
27.2	73.0535	100
28	73.1756	100
29	73.3292	100
30	73.4961	100
30.7	73.6176	100
31.5	73.7557	100
32.5	73.9235	100
33.5	74.0863	100
34.5	74.2467	100
35.5	74.4125	100
36.5	74.5853	100
37.5	74.7581	100
38.7	74.9596	100
40	75.1718	100
41.2	75.3692	100
42.5	75.5899	100
43.7	75.7925	100
45	76.0059	100
46.2	76.2	100
47.5	76.412	100
48.7	76.6095	100
50	76.8208	100
51.5	77.0588	100
53	77.2952	100
54.5	77.5329	100
56	77.7677	100
58	78.0737	100
60	78.3775	100
61.5	78.6026	100
63	78.8241	100
65	79.1152	100
67	79.403	100
69	79.6853	100
71	79.9626	100
73	80.2358	100
75	80.504	100
77.5	80.8324	100
80	81.1533	100
82.5	81.4667	100
85	81.773	100
87.5	82.072	100
90	82.3639	100
92.5	82.6487	100
95	82.9263	100
97.5	83.1971	100
100	83.4611	100
103	83.769	100
106	84.0675	100
109	84.3566	100
112	84.6366	100
115	84.9077	100
118	85.17	100
122	85.5065	100
125	85.7492	100
128	85.9837	100
132	86.284	100
136	86.571	100
140	86.8446	100
145	87.1682	100
150	87.4727	100
155	87.7591	100
160	88.028	100
165	88.2803	100
170	88.5164	100
175	88.7363	100
180	88.9412	100
185	89.1322	100
190	89.31	100
195	89.4751	100
200	89.6278	100
206	89.7953	100
212	89.9471	100
218	90.0838	100
224	90.2063	100
230	90.3155	100
236	90.412	100
243	90.5097	100
250	90.5927	100
258	90.671	100
265	90.7256	100
272	90.7682	100
280	90.8038	100
290	90.8314	100
300	90.8433	100
307	90.8434	100
315	90.8362	100
325	90.8194	100
335	90.7965	100
345	90.7699	100
355	90.7418	100
365	90.714	100
375	90.6877	100
387	90.6593	100
400	90.6325	100
412	90.611	100
425	90.5901	100
437	90.5717	100
450	90.5519	100
462	90.5333	100
475	90.5132	100
487	90.4959	100
500	90.4808	100
515	90.4712	100
530	90.4741	100
545	90.4928	100
560	90.5289	100
580	90.5989	100
600	90.6811	100
615	90.7397	100
630	90.7849	100
650	90.8132	100
670	90.7972	100
690	90.7382	100
710	90.6504	100
730	90.5594	100
750	90.5011	100
775	90.5198	100
800	90.6723	100
825	90.9497	100
850	91.2966	100
875	91.638	100
900	91.9106	100
925	92.0789	100
950	92.1381	100
975	92.1087	100
1,000	92.0267	100
1,030	91.9135	100
1,060	91.8293	100
1,090	91.7878	100
1,120	91.7707	100
1,150	91.7463	100
1,180	91.6869	100
1,220	91.5381	100
1,250	91.3638	100
1,280	91.11	100
1,320	90.6102	100
1,360	89.8682	100
1,400	88.8658	100
1,450	87.4185	100
1,500	86.0678	100
1,550	84.8563	100
1,600	83.4289	100
1,650	81.5825	100
1,700	79.8616	100
1,750	78.9767	100
1,800	78.7321	100
1,850	78.6861	100
1,900	79.0429	100
1,950	79.9926	100
2,000	81.1583	100
2,060	82.3121	100
2,120	83.1837	100
2,180	83.8949	100
2,240	84.4792	100
2,300	85.0321	100
2,360	85.6587	100
2,430	86.3636	100
2,500	86.7619	100
2,580	86.917	100
2,650	87.1619	100
2,720	87.5096	100
2,800	87.7656	100
2,900	87.8526	100
3,000	87.7845	100
3,070	87.5163	100
3,150	87.1321	100
3,250	87.1387	100
3,350	87.65	100
3,450	87.8306	100
3,550	87.6572	100
3,650	87.3031	100
3,750	86.9599	100
3,870	86.8352	100
4,000	86.6764	100
4,120	86.6315	100
4,250	86.8561	100
4,370	86.9744	100
4,500	86.7846	100
4,620	86.2534	100
4,750	85.5607	100
4,870	85.2978	100
5,000	85.3576	100
5,150	85.6485	100
5,300	85.7484	100
5,450	85.464	100
5,600	85.1681	100
5,800	85.2628	100
6,000	85.6314	100
6,150	85.8325	100
6,300	85.8215	100
6,500	85.6216	100
6,700	85.4665	100
6,900	85.2699	100
7,100	85.0847	100
7,300	85.119	100
7,500	85.3757	100
7,750	85.6309	100
8,000	85.5492	100
8,250	85.4449	100
8,500	85.4971	100
8,750	85.5063	100
9,000	85.4075	100
9,250	85.1948	100
9,500	85.0486	100
9,750	85.0934	100
10,000	85.2243	100
10,300	85.217	100
10,600	84.8453	100
10,900	84.0808	100
11,200	83.5367	100
11,500	83.5407	100
11,800	83.7849	100
12,200	83.7835	100
12,500	83.2049	100
12,800	82.0812	100
13,200	79.9698	100
13,600	77.365	100
14,000	75.2014	100
14,500	73.8793	100
15,000	73.151	100
15,500	72.7855	100
16,000	73.199	100
16,500	74.4958	100
17,000	76.0759	100
17,500	77.0636	100
18,000	77.2041	100
18,500	77.0199	100
19,000	76.9596	100
19,500	76.9815	100
23.6	72.0976	110
24.3	72.22	110
25	72.3389	110
25.8	72.4708	110
26.5	72.5829	110
27.2	72.6921	110
28	72.8134	110
29	72.9663	110
30	73.1329	110
30.7	73.2542	110
31.5	73.3922	110
32.5	73.5599	110
33.5	73.7225	110
34.5	73.883	110
35.5	74.049	110
36.5	74.2224	110
37.5	74.3959	110
38.7	74.5981	110
40	74.8112	110
41.2	75.0096	110
42.5	75.2318	110
43.7	75.436	110
45	75.6509	110
46.2	75.8466	110
47.5	76.0606	110
48.7	76.2601	110
50	76.4736	110
51.5	76.7142	110
53	76.9534	110
54.5	77.194	110
56	77.4319	110
58	77.7421	110
60	78.0503	110
61.5	78.2788	110
63	78.5036	110
65	78.7993	110
67	79.0919	110
69	79.379	110
71	79.6611	110
73	79.9392	110
75	80.2124	110
77.5	80.5468	110
80	80.8739	110
82.5	81.1934	110
85	81.5057	110
87.5	81.8107	110
90	82.1084	110
92.5	82.3989	110
95	82.6822	110
97.5	82.9586	110
100	83.2279	110
103	83.5421	110
106	83.8465	110
109	84.1414	110
112	84.4268	110
115	84.7031	110
118	84.9703	110
122	85.3129	110
125	85.5598	110
128	85.7981	110
132	86.103	110
136	86.394	110
140	86.671	110
145	86.998	110
150	87.305	110
155	87.5929	110
160	87.8626	110
165	88.1148	110
170	88.3499	110
175	88.5681	110
180	88.7707	110
185	88.9588	110
190	89.1331	110
195	89.2945	110
200	89.4431	110
206	89.6056	110
212	89.7521	110
218	89.8837	110
224	90.0014	110
230	90.1062	110
236	90.1987	110
243	90.2926	110
250	90.3727	110
258	90.4489	110
265	90.5027	110
272	90.5453	110
280	90.5819	110
290	90.6113	110
300	90.6251	110
307	90.6262	110
315	90.6191	110
325	90.6004	110
335	90.5727	110
345	90.5374	110
355	90.4963	110
365	90.4509	110
375	90.4025	110
387	90.3417	110
400	90.2737	110
412	90.2096	110
425	90.139	110
437	90.0731	110
450	90.0012	110
462	89.9352	110
475	89.8654	110
487	89.8044	110
500	89.7449	110
515	89.6883	110
530	89.649	110
545	89.6308	110
560	89.6354	110
580	89.6704	110
600	89.7238	110
615	89.7627	110
630	89.7884	110
650	89.7886	110
670	89.7398	110
690	89.642	110
710	89.5091	110
730	89.3677	110
750	89.2582	110
775	89.2238	110
800	89.352	110
825	89.6445	110
850	90.0419	110
875	90.4561	110
900	90.8115	110
925	91.0674	110
950	91.2181	110
975	91.2841	110
1,000	91.2994	110
1,030	91.2984	110
1,060	91.3122	110
1,090	91.3475	110
1,120	91.3874	110
1,150	91.4076	110
1,180	91.3907	110
1,220	91.306	110
1,250	91.1891	110
1,280	91.0013	110
1,320	90.6012	110
1,360	89.9746	110
1,400	89.1123	110
1,450	87.881	110
1,500	86.7741	110
1,550	85.8008	110
1,600	84.5578	110
1,650	82.5837	110
1,700	79.883	110
1,750	77.2712	110
1,800	75.7136	110
1,850	75.5255	110
1,900	76.5281	110
1,950	78.1766	110
2,000	79.7405	110
2,060	81.0492	110
2,120	81.9269	110
2,180	82.5777	110
2,240	83.0613	110
2,300	83.5062	110
2,360	84.0497	110
2,430	84.676	110
2,500	84.9906	110
2,580	85.0772	110
2,650	85.2983	110
2,720	85.657	110
2,800	85.9663	110
2,900	86.1372	110
3,000	86.2252	110
3,070	86.1397	110
3,150	85.7452	110
3,250	85.2046	110
3,350	85.2308	110
3,450	85.6803	110
3,550	86.1957	110
3,650	86.1995	110
3,750	85.8067	110
3,870	85.5593	110
4,000	85.2945	110
4,120	84.8239	110
4,250	84.5503	110
4,370	84.5945	110
4,500	84.6178	110
4,620	84.3719	110
4,750	83.909	110
4,870	83.4061	110
5,000	82.7865	110
5,150	82.491	110
5,300	83.0289	110
5,450	83.6164	110
5,600	83.6463	110
5,800	83.3986	110
6,000	83.3103	110
6,150	83.4502	110
6,300	83.7089	110
6,500	83.9667	110
6,700	83.8095	110
6,900	83.1649	110
7,100	82.7383	110
7,300	83.1483	110
7,500	83.7473	110
7,750	83.7354	110
8,000	83.2506	110
8,250	82.975	110
8,500	83.1944	110
8,750	83.5214	110
9,000	83.3238	110
9,250	83.0008	110
9,500	82.9685	110
9,750	83.0073	110
10,000	82.9107	110
10,300	82.7799	110
10,600	82.5128	110
10,900	81.7224	110
11,200	80.9722	110
11,500	81.0524	110
11,800	81.5487	110
12,200	81.4729	110
12,500	80.5125	110
12,800	79.0037	110
13,200	76.4403	110
13,600	73.4265	110
14,000	70.9453	110
14,500	69.0589	110
15,000	69.0758	110
15,500	69.96	110
16,000	70.4861	110
16,500	71.4181	110
17,000	73.0187	110
17,500	74.0427	110
18,000	74.1214	110
18,500	74.1013	110
19,000	74.4303	110
19,500	74.9155	110
23.6	70.1738	120
24.3	70.3705	120
25	70.5616	120
25.8	70.7736	120
26.5	70.9537	120
27.2	71.1292	120
28	71.3242	120
29	71.5654	120
30	71.8141	120
30.7	71.9901	120
31.5	72.1886	120
32.5	72.4298	120
33.5	72.6638	120
34.5	72.8927	120
35.5	73.1225	120
36.5	73.3545	120
37.5	73.5839	120
38.7	73.8511	120
40	74.1321	120
41.2	74.3886	120
42.5	74.6672	120
43.7	74.9201	120
45	75.1864	120
46.2	75.4271	120
47.5	75.6856	120
48.7	75.9222	120
50	76.1739	120
51.5	76.4567	120
53	76.7345	120
54.5	77.0091	120
56	77.2782	120
58	77.6275	120
60	77.9691	120
61.5	78.22	120
63	78.4656	120
65	78.7859	120
67	79.0989	120
69	79.404	120
71	79.7013	120
73	79.9916	120
75	80.2746	120
77.5	80.6185	120
80	80.9519	120
82.5	81.2749	120
85	81.588	120
87.5	81.8914	120
90	82.1853	120
92.5	82.4701	120
95	82.7459	120
97.5	83.0133	120
100	83.2722	120
103	83.5721	120
106	83.8606	120
109	84.1383	120
112	84.4054	120
115	84.6623	120
118	84.9094	120
122	85.2242	120
125	85.4498	120
128	85.6665	120
132	85.9426	120
136	86.205	120
140	86.454	120
145	86.7469	120
150	87.0216	120
155	87.2794	120
160	87.5215	120
165	87.7489	120
170	87.9624	120
175	88.1626	120
180	88.3507	120
185	88.5279	120
190	88.695	120
195	88.8525	120
200	89.0007	120
206	89.1672	120
212	89.322	120
218	89.4656	120
224	89.5984	120
230	89.7209	120
236	89.833	120
243	89.9511	120
250	90.056	120
258	90.1597	120
265	90.2361	120
272	90.299	120
280	90.3551	120
290	90.4028	120
300	90.4278	120
307	90.4322	120
315	90.424	120
325	90.3979	120
335	90.3569	120
345	90.3035	120
355	90.2406	120
365	90.1713	120
375	90.098	120
387	90.0075	120
400	89.9094	120
412	89.8203	120
425	89.7255	120
437	89.6389	120
450	89.5447	120
462	89.4559	120
475	89.3564	120
487	89.2611	120
500	89.1545	120
515	89.0307	120
530	88.9112	120
545	88.8028	120
560	88.7127	120
580	88.6257	120
600	88.574	120
615	88.551	120
630	88.5318	120
650	88.4929	120
670	88.418	120
690	88.2908	120
710	88.1059	120
730	87.8734	120
750	87.6255	120
775	87.3701	120
800	87.2787	120
825	87.4189	120
850	87.7667	120
875	88.2217	120
900	88.6723	120
925	89.0426	120
950	89.3022	120
975	89.4592	120
1,000	89.5457	120
1,030	89.6153	120
1,060	89.7032	120
1,090	89.8331	120
1,120	89.9924	120
1,150	90.1496	120
1,180	90.2738	120
1,220	90.3651	120
1,250	90.3621	120
1,280	90.269	120
1,320	89.9679	120
1,360	89.4166	120
1,400	88.6282	120
1,450	87.544	120
1,500	86.7082	120
1,550	86.1338	120
1,600	85.4043	120
1,650	84.1275	120
1,700	82.3045	120
1,750	80.2106	120
1,800	77.9372	120
1,850	75.5926	120
1,900	74.3581	120
1,950	75.1609	120
2,000	77.1007	120
2,060	79.0898	120
2,120	80.46	120
2,180	81.485	120
2,240	82.214	120
2,300	82.7679	120
2,360	83.3364	120
2,430	83.9378	120
2,500	84.1488	120
2,580	84.0357	120
2,650	84.0634	120
2,720	84.1596	120
2,800	84.0983	120
2,900	83.9372	120
3,000	83.8701	120
3,070	83.7191	120
3,150	83.4566	120
3,250	83.1982	120
3,350	82.8934	120
3,450	82.8668	120
3,550	83.5432	120
3,650	83.8814	120
3,750	83.612	120
3,870	83.5876	120
4,000	83.8494	120
4,120	83.7331	120
4,250	83.3671	120
4,370	83.2256	120
4,500	82.7594	120
4,620	82.0699	120
4,750	81.845	120
4,870	82.198	120
5,000	82.7488	120
5,150	83.2367	120
5,300	83.2314	120
5,450	83.1592	120
5,600	83.2514	120
5,800	82.9902	120
6,000	81.852	120
6,150	80.9169	120
6,300	80.4682	120
6,500	80.721	120
6,700	80.9553	120
6,900	80.8571	120
7,100	80.8529	120
7,300	80.9049	120
7,500	81.2076	120
7,750	81.7012	120
8,000	81.606	120
8,250	81.5761	120
8,500	81.5073	120
8,750	81.2507	120
9,000	80.8197	120
9,250	80.3832	120
9,500	80.3312	120
9,750	80.4852	120
10,000	80.5117	120
10,300	80.0955	120
10,600	79.0867	120
10,900	78.3442	120
11,200	78.5554	120
11,500	79.0341	120
11,800	78.9712	120
12,200	78.3081	120
12,500	77.6118	120
12,800	75.891	120
13,200	71.4756	120
13,600	67.8644	120
14,000	67.3732	120
14,500	66.8873	120
15,000	66.0377	120
15,500	66.4538	120
16,000	67.3757	120
16,500	68.4918	120
17,000	70.0775	120
17,500	71.0972	120
18,000	71.0269	120
18,500	70.7095	120
19,000	70.8454	120
19,500	71.3168	120
23.6	72.0701	130
24.3	72.1846	130
25	72.2959	130
25.8	72.4193	130
26.5	72.5242	130
27.2	72.6264	130
28	72.74	130
29	72.8833	130
30	73.0402	130
30.7	73.1547	130
31.5	73.285	130
32.5	73.4434	130
33.5	73.597	130
34.5	73.7486	130
35.5	73.9059	130
36.5	74.0706	130
37.5	74.2356	130
38.7	74.428	130
40	74.6307	130
41.2	74.8198	130
42.5	75.0321	130
43.7	75.2274	130
45	75.433	130
46.2	75.6201	130
47.5	75.8252	130
48.7	76.0166	130
50	76.2217	130
51.5	76.4527	130
53	76.6826	130
54.5	76.9141	130
56	77.1431	130
58	77.4418	130
60	77.7389	130
61.5	77.9592	130
63	78.1761	130
65	78.4614	130
67	78.7439	130
69	79.0211	130
71	79.2935	130
73	79.5621	130
75	79.826	130
77.5	80.149	130
80	80.465	130
82.5	80.7736	130
85	81.0753	130
87.5	81.3698	130
90	81.6572	130
92.5	81.9377	130
95	82.2111	130
97.5	82.4777	130
100	82.7375	130
103	83.0405	130
106	83.334	130
109	83.6181	130
112	83.8932	130
115	84.1593	130
118	84.4166	130
122	84.7464	130
125	84.9841	130
128	85.2135	130
132	85.507	130
136	85.7872	130
140	86.054	130
145	86.3692	130
150	86.6655	130
155	86.9438	130
160	87.205	130
165	87.4499	130
170	87.6789	130
175	87.8924	130
180	88.0916	130
185	88.2776	130
190	88.4512	130
195	88.6131	130
200	88.7635	130
206	88.9299	130
212	89.082	130
218	89.2209	130
224	89.3473	130
230	89.4623	130
236	89.5662	130
243	89.6747	130
250	89.7705	130
258	89.8655	130
265	89.9362	130
272	89.996	130
280	90.0516	130
290	90.1038	130
300	90.1383	130
307	90.1522	130
315	90.1577	130
325	90.1512	130
335	90.1314	130
345	90.0995	130
355	90.0568	130
365	90.0051	130
375	89.9457	130
387	89.8657	130
400	89.7707	130
412	89.6766	130
425	89.5685	130
437	89.4632	130
450	89.3431	130
462	89.2266	130
475	89.0939	130
487	88.9659	130
500	88.8219	130
515	88.6522	130
530	88.4835	130
545	88.3221	130
560	88.1755	130
580	88.0111	130
600	87.8851	130
615	87.8128	130
630	87.7528	130
650	87.6741	130
670	87.5732	130
690	87.4259	130
710	87.211	130
730	86.915	130
750	86.5366	130
775	85.9892	130
800	85.4622	130
825	85.1004	130
850	85.013	130
875	85.1922	130
900	85.5323	130
925	85.907	130
950	86.2275	130
975	86.4572	130
1,000	86.6	130
1,030	86.7028	130
1,060	86.7992	130
1,090	86.9434	130
1,120	87.1526	130
1,150	87.407	130
1,180	87.6667	130
1,220	87.9592	130
1,250	88.0887	130
1,280	88.093	130
1,320	87.8706	130
1,360	87.3759	130
1,400	86.6799	130
1,450	85.8139	130
1,500	85.2855	130
1,550	85.0326	130
1,600	84.6628	130
1,650	83.9493	130
1,700	83.0233	130
1,750	82.0609	130
1,800	80.9255	130
1,850	79.2851	130
1,900	77.3241	130
1,950	76.1239	130
2,000	76.3491	130
2,060	77.7366	130
2,120	79.155	130
2,180	80.2922	130
2,240	81.1298	130
2,300	81.8346	130
2,360	82.6239	130
2,430	83.5718	130
2,500	84.1537	130
2,580	84.2879	130
2,650	84.3539	130
2,720	84.5239	130
2,800	84.5442	130
2,900	84.184	130
3,000	83.9179	130
3,070	83.5704	130
3,150	82.9465	130
3,250	82.349	130
3,350	81.8653	130
3,450	81.4407	130
3,550	82.1613	130
3,650	83.0985	130
3,750	83.1117	130
3,870	82.8719	130
4,000	83.1806	130
4,120	83.1961	130
4,250	82.3139	130
4,370	81.4992	130
4,500	81.1074	130
4,620	81.1059	130
4,750	81.3743	130
4,870	81.2528	130
5,000	80.5317	130
5,150	79.9541	130
5,300	79.9736	130
5,450	80.4626	130
5,600	81.0634	130
5,800	81.445	130
6,000	81.3761	130
6,150	80.9791	130
6,300	80.4178	130
6,500	79.9654	130
6,700	80.285	130
6,900	80.9315	130
7,100	81.1544	130
7,300	81.0263	130
7,500	80.4608	130
7,750	79.7409	130
8,000	80.6976	130
8,250	82.2267	130
8,500	82.6452	130
8,750	81.9295	130
9,000	80.4593	130
9,250	79.5111	130
9,500	79.0901	130
9,750	78.4426	130
10,000	77.9215	130
10,300	78.1749	130
10,600	78.5571	130
10,900	78.1063	130
11,200	76.8612	130
11,500	76.879	130
11,800	78.0657	130
12,200	78.0563	130
12,500	76.2295	130
12,800	74.3082	130
13,200	72.7524	130
13,600	71.6294	130
14,000	70.3226	130
14,500	68.4425	130
15,000	66.9621	130
15,500	66.3303	130
16,000	65.3914	130
16,500	65.6477	130
17,000	66.9047	130
17,500	67.2681	130
18,000	66.9356	130
18,500	67.0084	130
19,000	67.0908	130
19,500	65.7135	130
23.6	68.1811	140
24.3	68.4621	140
25	68.735	140
25.8	69.0378	140
26.5	69.2952	140
27.2	69.5458	140
28	69.8244	140
29	70.1634	140
30	70.4963	140
30.7	70.7251	140
31.5	70.9811	140
32.5	71.292	140
33.5	71.5936	140
34.5	71.887	140
35.5	72.1751	140
36.5	72.4586	140
37.5	72.736	140
38.7	73.0592	140
40	73.3986	140
41.2	73.7044	140
42.5	74.0298	140
43.7	74.3229	140
45	74.6315	140
46.2	74.9093	140
47.5	75.2042	140
48.7	75.4712	140
50	75.754	140
51.5	76.0714	140
53	76.3809	140
54.5	76.6835	140
56	76.9787	140
58	77.3605	140
60	77.7304	140
61.5	78.0004	140
63	78.264	140
65	78.6058	140
67	78.9372	140
69	79.2586	140
71	79.5702	140
73	79.8724	140
75	80.1655	140
77.5	80.5194	140
80	80.8603	140
82.5	81.1885	140
85	81.5042	140
87.5	81.8082	140
90	82.1005	140
92.5	82.3818	140
95	82.6525	140
97.5	82.913	140
100	83.1636	140
103	83.4513	140
106	83.7258	140
109	83.9877	140
112	84.2372	140
115	84.4751	140
118	84.7017	140
122	84.9874	140
125	85.1899	140
128	85.3825	140
132	85.6253	140
136	85.8535	140
140	86.0674	140
145	86.316	140
150	86.5466	140
155	86.7611	140
160	86.9612	140
165	87.1486	140
170	87.3247	140
175	87.4909	140
180	87.6489	140
185	87.8001	140
190	87.9454	140
195	88.0858	140
200	88.2218	140
206	88.38	140
212	88.5333	140
218	88.6817	140
224	88.8252	140
230	88.9633	140
236	89.0956	140
243	89.2416	140
250	89.3776	140
258	89.5195	140
265	89.6303	140
272	89.7275	140
280	89.8215	140
290	89.9132	140
300	89.9776	140
307	90.0063	140
315	90.0222	140
325	90.0212	140
335	90.0002	140
345	89.9623	140
355	89.9111	140
365	89.851	140
375	89.7853	140
387	89.7034	140
400	89.6149	140
412	89.5357	140
425	89.4525	140
437	89.3761	140
450	89.2905	140
462	89.2048	140
475	89.1002	140
487	88.9897	140
500	88.8523	140
515	88.6725	140
530	88.4741	140
545	88.2652	140
560	88.058	140
580	87.8057	140
600	87.6029	140
615	87.4934	140
630	87.4234	140
650	87.3756	140
670	87.352	140
690	87.3164	140
710	87.2281	140
730	87.0521	140
750	86.7594	140
775	86.2254	140
800	85.5385	140
825	84.7808	140
850	84.0841	140
875	83.5781	140
900	83.326	140
925	83.288	140
950	83.3495	140
975	83.3849	140
1,000	83.305	140
1,030	83.0302	140
1,060	82.6319	140
1,090	82.264	140
1,120	82.0943	140
1,150	82.1939	140
1,180	82.4929	140
1,220	82.9519	140
1,250	83.1569	140
1,280	83.1308	140
1,320	82.6922	140
1,360	81.8189	140
1,400	80.7259	140
1,450	79.7256	140
1,500	79.7785	140
1,550	80.519	140
1,600	81.1864	140
1,650	81.5702	140
1,700	81.8586	140
1,750	82.0936	140
1,800	82.0392	140
1,850	81.4384	140
1,900	80.3354	140
1,950	79.1713	140
2,000	78.4475	140
2,060	78.3071	140
2,120	78.6429	140
2,180	79.1587	140
2,240	79.7241	140
2,300	80.3526	140
2,360	81.1002	140
2,430	82.0855	140
2,500	82.9638	140
2,580	83.5567	140
2,650	83.8055	140
2,720	84.0719	140
2,800	84.3292	140
2,900	84.1473	140
3,000	83.6492	140
3,070	83.2923	140
3,150	82.7677	140
3,250	81.9478	140
3,350	81.2407	140
3,450	80.7825	140
3,550	81.0536	140
3,650	81.7278	140
3,750	82.0247	140
3,870	82.3184	140
4,000	83.2695	140
4,120	84.0633	140
4,250	84.5814	140
4,370	84.5799	140
4,500	83.5811	140
4,620	81.9348	140
4,750	80.4846	140
4,870	80.0112	140
5,000	80.5302	140
5,150	81.7461	140
5,300	82.6153	140
5,450	82.8483	140
5,600	82.7662	140
5,800	82.8074	140
6,000	82.6305	140
6,150	82.2606	140
6,300	81.8879	140
6,500	81.8045	140
6,700	82.0191	140
6,900	81.6466	140
7,100	80.6018	140
7,300	79.8447	140
7,500	80.0795	140
7,750	81.0922	140
8,000	82.0334	140
8,250	82.463	140
8,500	82.4848	140
8,750	82.7326	140
9,000	82.5679	140
9,250	81.408	140
9,500	79.5101	140
9,750	78.0631	140
10,000	78.2738	140
10,300	79.7721	140
10,600	80.5287	140
10,900	80.4937	140
11,200	79.7418	140
11,500	79.1338	140
11,800	79.1816	140
12,200	78.9979	140
12,500	78.3291	140
12,800	77.3646	140
13,200	75.2217	140
13,600	72.7063	140
14,000	71.2415	140
14,500	70.2523	140
15,000	68.7712	140
15,500	66.7158	140
16,000	64.9533	140
16,500	62.4526	140
17,000	61.1566	140
17,500	62.5527	140
18,000	63.3903	140
18,500	62.8044	140
19,000	62.1657	140
19,500	60.561	140
23.6	73.7017	150
24.3	73.7784	150
25	73.8529	150
25.8	73.9355	150
26.5	74.0057	150
27.2	74.0741	150
28	74.1501	150
29	74.2469	150
30	74.3555	150
30.7	74.4359	150
31.5	74.5276	150
32.5	74.6391	150
33.5	74.7472	150
34.5	74.8544	150
35.5	74.9675	150
36.5	75.088	150
37.5	75.2095	150
38.7	75.3511	150
40	75.5006	150
41.2	75.6418	150
42.5	75.8033	150
43.7	75.9528	150
45	76.1102	150
46.2	76.2543	150
47.5	76.4141	150
48.7	76.5649	150
50	76.7272	150
51.5	76.9103	150
53	77.0941	150
54.5	77.2816	150
56	77.4681	150
58	77.7121	150
60	77.9576	150
61.5	78.1409	150
63	78.3219	150
65	78.5615	150
67	78.8008	150
69	79.0368	150
71	79.27	150
73	79.5015	150
75	79.7299	150
77.5	80.0111	150
80	80.2877	150
82.5	80.5591	150
85	80.8259	150
87.5	81.0875	150
90	81.3439	150
92.5	81.5951	150
95	81.8409	150
97.5	82.0813	150
100	82.3164	150
103	82.5913	150
106	82.8585	150
109	83.118	150
112	83.3699	150
115	83.6141	150
118	83.8508	150
122	84.1549	150
125	84.3745	150
128	84.5868	150
132	84.8589	150
136	85.1191	150
140	85.3673	150
145	85.661	150
150	85.9376	150
155	86.1979	150
160	86.4426	150
165	86.6726	150
170	86.8882	150
175	87.09	150
180	87.279	150
185	87.4564	150
190	87.6229	150
195	87.7793	150
200	87.926	150
206	88.0903	150
212	88.243	150
218	88.3851	150
224	88.5176	150
230	88.6413	150
236	88.7567	150
243	88.882	150
250	88.9979	150
258	89.1197	150
265	89.217	150
272	89.306	150
280	89.3975	150
290	89.4972	150
300	89.5811	150
307	89.63	150
315	89.6754	150
325	89.7177	150
335	89.7447	150
345	89.7565	150
355	89.7542	150
365	89.7393	150
375	89.7129	150
387	89.6678	150
400	89.606	150
412	89.5393	150
425	89.4585	150
437	89.3776	150
450	89.2837	150
462	89.191	150
475	89.0835	150
487	88.9765	150
500	88.8512	150
515	88.6946	150
530	88.5264	150
545	88.3499	150
560	88.1715	150
580	87.9447	150
600	87.7483	150
615	87.6327	150
630	87.5522	150
650	87.497	150
670	87.4912	150
690	87.5144	150
710	87.5354	150
730	87.5202	150
750	87.4339	150
775	87.1982	150
800	86.8133	150
825	86.3037	150
850	85.7352	150
875	85.1995	150
900	84.7856	150
925	84.5448	150
950	84.4641	150
975	84.4694	150
1,000	84.454	150
1,030	84.2867	150
1,060	83.8846	150
1,090	83.2518	150
1,120	82.4646	150
1,150	81.6419	150
1,180	80.924	150
1,220	80.2415	150
1,250	79.8881	150
1,280	79.536	150
1,320	78.8613	150
1,360	77.806	150
1,400	76.0707	150
1,450	72.5566	150
1,500	69.1119	150
1,550	69.3058	150
1,600	72.0828	150
1,650	74.9503	150
1,700	77.2506	150
1,750	78.9242	150
1,800	79.876	150
1,850	80.1301	150
1,900	79.8365	150
1,950	79.2715	150
2,000	78.7853	150
2,060	78.5961	150
2,120	78.7607	150
2,180	78.9763	150
2,240	79.1341	150
2,300	79.3678	150
2,360	79.7143	150
2,430	80.1803	150
2,500	80.7766	150
2,580	81.5145	150
2,650	81.7923	150
2,720	81.8455	150
2,800	81.9874	150
2,900	81.8895	150
3,000	81.152	150
3,070	80.888	150
3,150	81.0845	150
3,250	81.3437	150
3,350	81.0847	150
3,450	80.7136	150
3,550	80.434	150
3,650	80.3953	150
3,750	80.3065	150
3,870	80.0416	150
4,000	80.5145	150
4,120	81.2395	150
4,250	82.0008	150
4,370	82.8707	150
4,500	83.5673	150
4,620	83.3645	150
4,750	82.2293	150
4,870	80.8495	150
5,000	79.3707	150
5,150	78.2708	150
5,300	78.7695	150
5,450	80.6391	150
5,600	82.2844	150
5,800	83.2209	150
6,000	83.6117	150
6,150	83.5546	150
6,300	83.6163	150
6,500	84.0198	150
6,700	83.9015	150
6,900	83.3546	150
7,100	82.7504	150
7,300	82.1849	150
7,500	81.7216	150
7,750	81.764	150
8,000	82.7526	150
8,250	83.7619	150
8,500	84.3857	150
8,750	83.8443	150
9,000	82.4197	150
